id,umisid,paymentid,feetype,offering
3450,22092221,103896,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2019.1 Year 01 Semester 02
3451,22094048,103906,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2019.1 Year 01 Semester 02
3452,20405,103909,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2020.1 Year 01 Semester 02
3453,22091788,103919,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2019.1
3454,22019879,104103,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2019.1 Year 01 Semester 02
3455,22090599,104224,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2019.1 Year 01 Semester 02
3456,20391,104392,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3457,20387,104418,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3458,20905,104441,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3459,21016,104442,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3460,20394,104445,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3461,20440,104449,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3462,20386,104486,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3463,20413,104592,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3464,21063,104629,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3465,22058801,104702,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (English Medium) 2019.1 Year 01 Semester 02
3466,20396,105014,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3467,22016968,105040,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2019.1 Year 01 Semester 02
3468,20390,105060,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3469,20515,105175,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2020.1 Year 01 Semester 02
3470,10021471,105364,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2019.1 Year 01 Semester 02
3471,21053,105383,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2020.1 Year 01 Semester 02
3472,20389,105416,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3473,21042,105495,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2020.1 Year 01 Semester 02
3474,21088,105518,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2020.1 Year 01 Semester 02
3475,21050,105524,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3476,21014,105532,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3477,21510,105534,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2020.1 Year 01 Semester 02
3478,20406,105543,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3479,20724,105558,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2020.1 Year 01 Semester 02
3480,21057,105573,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2020.1 Year 01 Semester 02
3481,20407,105574,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3482,21087,105587,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2020.1 Year 01 Semester 02
3483,20431,105588,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3484,21510,105589,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2020.1 Year 01 Semester 02
3485,22092299,105604,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2019.1 Year 01 Semester 02
3486,20411,105742,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2020.1 Year 01 Semester 02
3487,21107,105790,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2020.1 Year 01 Semester 02
3488,21056,105806,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2020.1 Year 01 Semester 02
3489,20994,106231,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2020.1 Year 01 Semester 02
3490,21078,106394,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2020.1 Year 01 Semester 02
3491,20442,106600,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3492,20426,106608,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (English Medium) 2020.1 Year 01 Semester 02
3493,20423,106927,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2020.1 Year 01 Semester 02
3494,20986,107636,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1
3495,22000661,107935,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (English Medium) 2018.2 Year 01 Semester 02
3496,24022,109487,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2021.1 Year 01 Semester 01
3497,24024,109488,Degree Fee - PGD,NSBM Postgraduate Diploma in Software Engineering 2021.1 Year 01 Semester 01
3498,24024,109488,Degree Fee - PGD,NSBM Postgraduate Diploma in Software Engineering 2021.1 Year 01 Semester 01
3499,24018,109489,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2021.1 Year 01 Semester 01
3500,24023,109490,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2021.1 Year 01 Semester 01
3501,24023,109490,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2021.1 Year 01 Semester 01
3502,24023,109491,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2021.1 Year 01 Semester 01
3503,24023,109492,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2021.1 Year 01 Semester 02
3504,24105,110372,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3505,24144,110905,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3506,24154,111156,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2021.1 Year 01 Semester 01
3507,21059,111466,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3508,24165,111921,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2021.1 Year 01 Semester 01
3509,20992,111931,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2020.1 Year 01 Semester 02
3510,24169,112028,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3511,24169,112028,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3512,24169,112028,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3513,21721,112196,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2020.1 Year 01 Semester 02
3514,20430,112197,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2020.1
3515,20993,112414,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2020.1 Year 01 Semester 02
3516,24177,112439,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3517,24177,112439,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3518,24180,112471,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3519,24176,112473,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3520,24176,112473,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3521,24176,112473,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3522,24183,112474,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3523,24183,112474,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3524,24177,112710,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3525,21061,112738,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2020.1 Year 01 Semester 02
3526,24207,112747,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3527,24207,112747,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3528,20931,112797,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2020.1 Year 01 Semester 02
3529,24211,112807,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2021.1 Year 01 Semester 01
3530,24211,112807,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2021.1 Year 01 Semester 01
3531,24211,112807,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2021.1 Year 01 Semester 01
3532,24211,112808,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2021.1 Year 01 Semester 02
3533,24214,112812,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3534,24214,112812,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3535,24024,112884,Degree Fee - PGD,NSBM Postgraduate Diploma in Software Engineering 2021.1 Year 01 Semester 01
3536,24222,112904,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2021.1 Year 01 Semester 01
3537,24222,112904,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2021.1 Year 01 Semester 01
3538,24222,112904,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2021.1 Year 01 Semester 01
3539,24223,112923,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2021.1 Year 01 Semester 01
3540,24223,112923,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2021.1 Year 01 Semester 01
3541,24226,112951,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3542,24226,112951,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3543,24228,112977,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3544,24228,112977,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3545,24225,113046,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3546,24225,113046,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3547,21719,113073,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2020.1
3548,24235,113098,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3549,24235,113098,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3550,24236,113099,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3551,24236,113099,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3552,24242,113193,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2021.1 Year 01 Semester 01
3553,24244,113194,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2021.1 Year 01 Semester 01
3554,24244,113194,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2021.1 Year 01 Semester 01
3555,20432,113277,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2020.1
3556,20432,113279,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2020.1 Year 01 Semester 02
3557,20961,113369,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2020.1 Year 01 Semester 02
3558,24221,113375,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3559,24221,113376,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3560,24255,113392,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3561,24255,113392,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3562,24022,113426,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2021.1 Year 01 Semester 01
3563,24022,113427,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2021.1 Year 01 Semester 01
3564,24255,113440,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3565,24259,113486,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1
3566,24259,113487,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1
3567,24183,113600,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3568,24207,113601,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3569,24207,113602,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 02
3570,24154,113610,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2021.1 Year 01 Semester 01
3571,24154,113611,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2021.1 Year 01 Semester 01
3572,24263,113627,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3573,24263,113627,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3574,24265,113629,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3575,24265,113629,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3576,24266,113630,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2021.1 Year 01 Semester 01
3577,24266,113630,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2021.1 Year 01 Semester 01
3578,24266,113630,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2021.1 Year 01 Semester 01
3579,24221,113653,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3580,24242,113687,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2021.1 Year 01 Semester 01
3581,24242,113688,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (Sinhala Medium) 2021.1 Year 01 Semester 01
3582,24226,113690,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3583,24244,113701,Degree Fee - PGD,NSBM Postgraduate Diploma in Computer Networks 2021.1 Year 01 Semester 01
3584,24270,113723,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3585,24270,113723,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3586,24270,113724,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3587,24274,113739,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3588,24274,113739,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3589,24281,113752,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3590,24281,113752,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3591,24259,113773,Degree Fee - PGD,NSBM Postgraduate Diploma in Human Resource Management (English Medium) 2021.1 Year 01 Semester 01
3592,24273,113780,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1
3593,24273,113780,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1
3594,24105,113853,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3595,24105,113854,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3596,24144,113903,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3597,24144,113903,Degree Fee - PGD,NSBM Postgraduate Diploma in Business Management 2021.1 Year 01 Semester 01
3598,10021270,50688,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 02 Semester 01
3599,10021280,50689,Degree Fee - Master,NSBM Master of Business Administration 2017.1 Year 02 Semester 02
3600,10025557,50705,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 01 Semester 02
3601,10026040,51688,Degree Fee - Master,NSBM Master of Business Studies 2018.1 Year 01 Semester 02
3602,10026065,52199,Degree Fee - Master,NSBM Master of Business Studies 2018.1 Year 01 Semester 02
